Monthly Income,Savings & Investments,Fixed Expenses,Variable Expenses,Existing Loans & Liabilities,Spending Behavior,Investment Strategy,financial stability,payment consistency,spending & budgeting discipline,financial adaptability
136506,13053,14978,17257,80352,87.35806485,13.97462663,85.94787042,99.43361864,76.38565338,42.97393521
145142,68055,16429,12559,15239,91.34709457,81.70456455,100,99.39962117,80.02783481,63.45819956
148013,10835,37852,25069,352517,83.0629742,2.98195689,64.80984778,99.37517332,57.48954484,32.40492389
146570,26378,37114,10730,27687,92.67926588,48.78942014,85.35443815,99.1106686,67.35757658,42.67721908
92795,29417,45273,34074,178323,63.28034916,14.16048907,46.19322162,99.68029884,14.49216014,23.09661081
166685,36519,44478,48924,16985,70.64882863,68.25470993,65.87395387,99.16054576,43.96496385,32.93697693
51276,12510,75714,11694,281345,77.19400889,4.257201681,0,99.02190569,0,0
32564,18749,13354,17607,100839,45.93108955,15.67799445,62.49846456,99.84352113,4.922613929,31.24923228
63020,57215,56830,18449,438608,70.72516661,11.53940015,71.33608378,99.47948786,0,35.66804189
131301,61623,9647,19193,253788,85.38244187,19.53736553,100,99.52095932,78.03520156,62.48391101
32779,52195,72951,30818,414094,5.982488789,11.19370176,0,99.38696777,0,0
152410,61145,73413,27509,315495,81.95065941,16.23433517,73.90131881,99.18689511,33.7825602,36.95065941
131635,23367,67180,23303,382721,82.29726137,5.75417151,49.01356022,99.11306415,31.2622023,24.50678011
146597,58310,72801,5253,219831,96.41670703,20.96418723,86.53178442,99.77908008,46.75607277,43.26589221
177863,24801,73919,42454,466902,76.13106717,5.043898451,48.51543042,99.48782329,34.57155226,24.25771521
68707,27709,21756,13504,439689,80.3455252,5.928352282,89.00985344,99.0568962,48.68062934,44.50492672
150632,43359,36489,21438,464449,85.76796431,8.538463356,90.32874821,99.14012427,61.54402783,45.1643741
103835,69482,29154,43216,356904,58.38012231,16.29556318,97.21866423,99.54853951,30.30288438,48.60933211
151977,42795,19589,9129,455010,93.99317002,8.596739687,100,99.46307714,81.10371964,54.63129289
175860,95856,36273,6112,449548,96.52450813,17.57522864,100,99.31505858,75.89844194,65.20271807
104463,48425,68465,25260,115108,75.81918957,29.61176032,56.63536372,99.38459534,10.27923762,28.31768186
96857,87193,46795,21003,270140,78.31545474,24.40104888,100,99.31199559,30.00196165,60.01218291
28443,31830,55157,35567,224665,0,12.40959863,0,99.47814113,0,0
110912,5100,79801,38380,419303,65.39598961,1.201688018,0,99.48780144,0,0
97722,73638,64042,49914,435578,48.92245349,14.46105386,58.74214609,99.27722365,0,29.37107304
99051,70775,57205,17562,343405,82.26973983,17.08798107,95.96975296,99.4299667,24.51666313,47.98487648
190907,94258,29320,45722,39532,76.05011864,70.45220121,100,99.07947142,60.6918552,55.03281703
34640,71951,47512,26133,145397,24.55831409,33.10405433,95.10969977,99.73053784,0,47.55484988
93444,14384,45268,21634,296041,76.84816575,4.633647419,43.79735457,99.42875652,28.4041779,21.89867728
161922,35847,79469,37019,12239,77.13775769,74.5476854,50.19762602,99.6706643,28.05918899,25.09881301
189223,30016,73022,32128,250610,83.02109152,10.69608661,60.29341042,99.49212219,44.43064532,30.14670521
47271,27031,50466,33935,188234,28.21180005,12.55708081,0,99.6124836,0,0
155656,90329,23135,37409,416693,75.96687567,17.81559775,100,99.15483829,61.10397286,59.56757208
154909,30147,34308,35570,492915,77.03813206,5.76356149,74.35203894,99.00548677,54.89093597,37.17601947
170095,64209,17723,44545,157243,73.81169347,28.99454509,100,99.85991255,63.39222199,50.57056351
179631,8282,59854,17024,280613,90.52279395,2.86678551,61.81282741,99.35989472,57.20226464,30.9064137
115226,89239,8135,25863,435519,77.55454498,17.0057436,100,99.19470542,70.49450645,73.97071841
198725,34386,76048,13056,227331,93.430117,13.1386192,72.46546735,99.25347899,55.16215876,36.23273368
166730,38488,51979,29029,261538,82.5892161,12.82822155,74.49769088,99.7639736,51.41366281,37.24884544
93080,81876,50421,22297,192028,76.04533734,29.89222501,100,99.04370139,21.87580576,54.91942415
87685,98791,6175,36928,4178,57.88561327,95.94246812,100,99.09754058,50.84335975,81.75457604
136157,82501,5702,46099,90159,66.14276166,47.78234681,100,99.64104251,61.95494907,61.27375016
107116,14255,30723,39469,306529,63.15303036,4.44380019,47.77904328,99.67374367,34.47104074,23.88952164
95372,72732,35706,10652,351100,88.83110347,17.16057306,100,99.50524049,51.39244223,63.82690937
172683,64054,70021,39657,64813,77.03479787,49.70551033,73.57933323,99.75688583,36.48593087,36.78966661
152933,18796,27098,22529,65195,85.26871244,22.37858818,79.84019146,99.40248201,67.54984209,39.92009573
33686,81244,51499,18865,1926,43.99750638,97.68426115,100,99.07642187,0,66.14914208
180141,51717,49338,19545,106160,89.1501657,32.75777979,90.47079787,99.21492271,61.76162006,45.23539894
113143,35433,21580,49009,214424,56.68401934,14.18131171,68.92781701,99.0507145,37.6108111,34.46390851
27367,87835,74198,5714,166549,79.12083897,34.52850808,100,99.48901335,0,64.47546315
29861,57428,38493,33183,83303,0,40.80692953,52.2855899,99.21171239,0,26.14279495
37298,66094,17563,30713,310399,17.65510215,17.55517367,100,99.7487027,0,73.88599925
27579,12541,76078,23367,139387,15.27248994,8.254567953,0,99.65799763,0,0
27055,29852,30315,41637,158846,0,15.81998749,0,99.18534413,0,0
165503,62886,60514,24085,289870,85.4473937,17.82705326,86.88060035,99.23176426,48.88370604,43.44030018
29329,13702,15810,27899,258424,4.875720277,5.035167533,0,99.86384417,0,0
172500,83272,13247,34291,98394,80.12115942,45.83796638,100,99.14674589,72.44173913,60.35768116
181991,7416,78701,45878,469843,74.7910611,1.553873264,35.62154172,99.89351231,31.54661494,17.81077086
29915,84823,47410,23117,25127,22.72438576,77.14688495,100,99.71530325,0,73.89436737
94389,16539,23541,22920,143518,75.71750946,10.3331938,68.29927216,99.72393204,50.77710326,34.14963608
104077,63043,68832,31692,129632,69.54946818,32.71986506,63.98724022,99.38876292,3.413818615,31.99362011
33620,49857,71843,19173,459390,42.97144557,9.790337498,0,99.81897285,0,0
171835,84301,53081,19759,391465,88.50117846,17.71900472,100,99.73778987,57.61049844,53.33488521
106444,85273,48719,7907,271864,92.57168088,23.87683158,100,99.22894625,46.80207433,63.45637143
72129,84912,51504,24637,32343,65.84314215,72.41652808,100,99.27320917,0,56.08007875
34585,34938,28933,30728,143534,11.15223363,19.57618002,28.51525228,99.5455775,0,14.25762614
141445,51209,15903,39170,412654,72.30725724,11.03968198,97.26819612,99.07728287,61.06401782,48.63409806
184663,47732,8023,31094,364184,83.16175953,11.58779945,100,99.8826904,78.81708843,52.33262754
196683,73041,66383,29641,155806,84.9295567,31.91695762,88.31469929,99.54093473,51.17829197,44.15734964
46508,37074,76057,22939,425137,50.67730283,8.021012049,0,99.56405377,0,0
151275,96083,64563,5655,94101,96.26177491,50.52107433,100,99.88742927,53.58254834,58.54900017
76386,60716,10957,17989,100078,76.44987301,37.76011543,100,99.10160837,62.10562145,70.79569555
193085,30431,65175,31140,113425,83.87238781,21.15379268,65.87824015,99.50795917,50.11782376,32.93912008
138357,56028,23527,44468,156085,67.85995649,26.41422261,91.3506364,99.12806904,50.85539582,45.6753182
114488,30106,68965,45835,426727,59.96523653,6.590154389,26.02368807,99.47504047,0,13.01184404
175296,58595,77098,32362,85158,81.53865462,40.76088847,70.98336528,99.85573579,37.55704637,35.49168264
59080,32292,6123,7465,10154,87.36459039,76.07784008,100,99.78343214,77.00067705,65.82938389
188054,68366,76109,6894,149808,96.33403171,31.33553952,92.21659736,99.37818409,55.86214598,46.10829868
176242,56214,22125,8701,370130,95.06303832,13.1851275,100,99.73438938,82.50927702,57.20259643
42492,74562,7006,24413,278491,42.54683234,21.11920873,100,99.0791827,26.05902287,100
62594,25561,79895,17584,14440,71.90785059,63.90090248,0,99.09257011,0,0
169595,74218,17631,16021,450830,90.55337716,14.13546952,100,99.50132195,80.15743389,61.95966862
105636,79552,27255,7503,85337,92.89730774,48.24578959,100,99.31828083,67.09644439,71.20205233
87088,83180,76572,35081,214863,59.71775675,27.90872458,67.30548411,99.6723857,0,33.65274205
143913,94139,62365,20707,312150,85.6114458,23.17045256,100,99.07382289,42.27623634,53.84503137
20574,28386,69200,19694,318400,4.277243122,8.185451546,0,99.70378009,0,0
33866,92833,42274,8044,395646,76.24756393,19.00450173,100,99.38257343,0,100
110902,46804,49685,41904,252183,62.21528917,15.65419232,59.61750014,99.59289929,17.41447404,29.80875007
89917,30274,46126,46893,451278,47.84857146,6.286756155,30.21897973,99.3068919,0,15.10948986
105626,32210,38597,32438,308005,69.2897582,9.467542583,63.24295155,99.66394928,32.74856569,31.62147577
164880,32827,26852,25993,260658,84.23520136,11.18523945,87.85904901,99.27968566,67.94941776,43.9295245
85418,19953,27343,16518,32495,80.66215552,38.04339536,72.01058325,99.22070461,48.65133813,36.00529162
126615,76969,73547,4861,279982,96.16080243,21.56290359,98.86348379,99.50589596,38.07368795,49.43174189
75274,57629,58280,48614,338349,35.41727555,14.55358631,34.5524351,99.83386924,0,17.27621755
55107,10403,52040,44965,310870,18.40419547,3.238056108,0,99.15425682,0,0
68602,75041,78436,42560,19005,37.96099239,79.79180401,33.01215708,99.16821347,0,16.50607854
42740,35715,79491,38639,444039,9.595226954,7.444440276,0,99.35532233,0,0
149048,83876,55165,5558,14645,96.27099995,85.13514885,100,99.26700643,59.2594332,57.76696098
143460,15186,78956,44011,209828,69.32176216,6.748913401,24.87034714,99.07271028,14.28481807,12.43517357
185752,66143,57206,9468,137773,94.90288126,32.43639538,99.71413498,99.14175603,64.10590465,49.85706749
198998,13669,26515,11409,307426,94.26677655,4.256995593,87.81143529,99.80174003,80.94252204,43.90571765
90768,67486,17973,42749,320295,52.90300546,17.40312187,100,99.40084403,33.10197426,53.72598273
77379,40301,7745,3615,92226,95.32818982,30.40965237,100,99.59525688,85.3190142,68.7008103
56842,26606,72714,24805,2677,56.36149326,90.8581771,0,99.50967399,0,0
29408,56495,30833,45249,42802,0,56.89497165,33.39567465,99.25598612,0,16.69783732
109996,41642,56116,15963,221818,85.4876541,15.80581492,72.32899378,99.48497202,34.4712535,36.16449689
159587,17504,54780,43060,431631,73.01785233,3.897269195,49.66006003,99.70927268,38.69174807,24.83003001
132131,19247,19700,43482,184171,67.09174985,9.461797874,66.74890828,99.50137533,52.18230393,33.37445414
44973,97930,7154,6583,396954,85.36232851,19.78847568,100,99.41564312,69.45500634,100
32315,57494,44482,24912,148158,22.90886585,27.95693696,63.17499613,99.40151498,0,31.58749807
141817,14182,41637,38294,44976,72.99759549,23.97308902,53.63813929,99.83668579,43.63792775,26.81906965
32481,15132,33126,26216,136591,19.28819925,9.973438437,0,99.54352089,0,0
50032,62459,75248,31277,106737,37.48600895,36.9151753,11.9243684,99.41995254,0,5.962184202
70070,74159,51433,5434,406769,92.24489796,15.41997971,100,99.35103229,18.84258599,62.33908948
44203,42695,18506,23244,406252,47.4153338,9.510031251,100,99.14691788,5.5493971,51.06893197
180656,24151,18717,49804,221255,72.43158268,9.841242675,75.43950934,99.69302673,62.07100788,37.71975467
85458,7300,54640,15100,72069,82.33050153,9.197545641,26.93486859,99.40032041,18.39266072,13.4674343
149014,14235,61410,42508,82564,71.47382125,14.70573043,39.81572201,99.21650714,30.26292832,19.90786101
197401,45282,30783,17895,321580,90.93469638,12.34306088,98.27964397,99.26238758,75.34055045,49.13982199
144130,25361,63120,11043,100815,92.33816693,20.099702,66.14029002,99.4141579,48.54436967,33.07014501
59654,31366,30100,45240,48082,24.16267141,39.47991139,26.28490965,99.11895294,0,13.14245482
67547,97294,52499,12513,342876,81.47512103,22.10373265,100,99.7491277,3.752942396,73.89595393
45859,35943,72640,39233,453163,14.44863604,7.348713776,0,99.08619501,0,0
43110,73825,20570,12906,376218,70.06263048,16.40398806,100,99.49312306,22.34748318,96.79772675
20719,88726,7335,4187,141071,79.79149573,38.61059979,100,99.4161383,44.38920797,100
137887,23554,67901,37614,374831,72.72114122,5.912371199,40.55929856,99.52278662,23.47719509,20.27964928
144634,81952,19487,3845,156734,97.34156561,34.33464887,100,99.24604693,83.86824675,70.26494462
187156,31289,55629,7772,352505,95.84731454,8.152550587,82.84212101,99.71912312,66.12398213,41.42106051
106930,20950,31990,39109,346215,63.42560554,5.705881552,53.10109417,99.77906531,33.50883756,26.55054709
26268,37189,53865,49381,231902,0,13.82023182,0,99.05541306,0,0
148968,44820,50165,28692,420884,80.73948768,9.624138938,77.15146877,99.85833628,47.06447022,38.57573439
145611,29764,21027,24107,297586,83.44424528,9.092408737,89.44447878,99.11961905,69.00371538,44.72223939
151642,24770,42442,39779,157478,73.76782158,13.59137,62.11405811,99.22391864,45.77953337,31.05702906
58276,75219,23453,20261,35856,65.23268584,67.71910871,100,99.78608167,24.98798819,77.03085318
128709,18194,39926,11705,10442,90.90584186,63.53540997,74.02124172,99.29483026,59.88547809,37.01062086
142310,8511,62170,34889,257830,75.48380297,3.195527538,37.77809009,99.80221518,31.79748437,18.88904504
199319,69693,42799,5129,421458,97.42673804,14.18972984,100,99.53044209,75.95412379,55.45984076
97883,51823,67180,21991,386128,77.53338169,11.83305895,61.84424262,99.11806597,8.900421932,30.92212131
131728,75482,63687,5395,440566,95.90443945,14.62693393,100,99.15243463,47.55708733,52.42924815
174624,91318,7097,37440,107691,78.55964816,45.88636695,100,99.7374392,74.49548745,63.39477964
182162,39964,15609,33496,391014,81.61197176,9.272863116,94.98193915,99.7365107,73.04322526,47.49096958
178787,73729,62354,21967,360626,87.71331249,16.97436429,94.0756319,99.14963807,52.83717496,47.03781595
42854,29035,16102,39504,154925,7.817239931,15.78332246,37.99645307,99.48002899,0,18.99822654
107668,89322,58942,16267,162209,84.89151837,35.51132862,100,99.68017236,30.14730468,56.5539436
166602,85239,16300,4969,428890,97.01744277,16.57930208,100,99.31154226,87.23364665,69.198449
123782,82038,66722,33889,76253,72.62202905,51.82733068,84.99539513,99.30161094,18.71919988,42.49769757
192053,44500,31331,20258,282472,89.45187006,13.60972805,96.30883142,99.126187,73.13814416,48.15441571
29970,55583,26959,21233,57040,29.15248582,49.35315167,100,99.45676179,0,62.330664
78237,25950,41286,46597,305510,40.44122346,7.828998974,20.83924486,99.30976134,0,10.41962243
42547,81413,31558,24284,450000,42.92429548,15.32009943,100,99.04088523,0,80.05029732
142270,71618,30408,6502,357524,95.42981655,16.68864851,100,99.33711155,74.05637169,62.19793351
96423,75679,62541,3524,45744,96.34527032,62.32674205,100,99.82393254,31.48418946,54.98532508
112589,49196,61338,37635,99286,66.57311105,33.13263561,55.78875379,99.57421856,12.09354377,27.89437689
53376,31023,9519,27232,499625,48.98081535,5.84624836,89.26858513,99.71425471,31.14695743,44.63429257
154658,49163,69217,7978,367354,94.84152129,11.80335977,81.87484644,99.5027855,50.08664279,40.93742322
191173,89319,10989,22702,234378,88.12489211,27.59339753,100,99.62254306,82.37669545,64.54912566
89854,5953,42267,4922,160386,94.52222494,3.578835992,54.10777483,99.79565937,47.48258286,27.05388742
146112,65521,37091,42065,227341,71.21044131,22.37265333,90.66811761,99.58015505,45.82512046,45.3340588
179734,37043,42839,34187,91159,80.97911358,28.89424502,77.75434809,99.2228608,57.14444679,38.87717405
114202,85843,56906,3795,274464,96.67694086,23.82496038,100,99.56888464,46.84769093,61.00768813
154618,35557,23811,6438,423499,95.83618984,7.745678087,100,99.75354057,80.43630108,51.71648838
170205,33875,11488,25022,69752,85.29890426,32.68935702,98.45186687,99.01184581,78.54939632,49.22593343
182175,90196,62327,32093,228649,82.38342253,28.28835328,97.68135035,99.70814967,48.17071497,48.84067517
28949,16495,73068,25281,469862,12.67055857,3.391541604,0,99.39932244,0,0
136624,51149,53509,43973,249065,67.81458602,17.03751324,66.08721747,99.13918112,28.64943202,33.04360874
74353,72562,76978,43274,14490,41.79925491,83.35477646,35.8600191,99.3888145,0,17.93000955
91585,52756,41012,49391,345871,46.07086313,13.23442717,58.89392368,99.21214398,1.290604357,29.44696184
130682,14726,19329,47469,73059,63.67594619,16.77507547,60.15365544,99.86249628,48.88507981,30.07682772
81044,79095,38480,31020,495736,61.72449534,13.75969633,100,99.76733965,14.24411431,55.91962391
156435,49626,60833,2472,131569,98.41979097,27.38817296,91.25579314,99.66447185,59.53271327,45.62789657
154850,54953,72141,9823,449347,93.65644172,10.89688677,82.55666774,99.29615252,47.06877624,41.27833387
142799,96032,52442,5367,240601,96.24157032,28.52720916,100,99.21829468,59.51722351,63.38349708
98316,61312,75485,25676,427127,73.8842101,12.55264219,59.46844868,99.2296091,0,29.73422434
133749,86611,24622,41918,40138,68.65920493,68.33268902,100,99.62777656,50.25009533,57.50323367
53090,97278,77572,20936,155485,60.56507817,38.48585434,97.68317951,99.80397907,0,48.84158975
61916,35104,55999,37022,40952,40.20608566,46.15546439,6.458750565,99.17620007,0,3.229375283
88825,9176,64399,15337,161461,82.73346468,5.37749726,20.56290459,99.60210082,10.23247959,10.28145229
81463,87080,26222,10704,359511,86.8602924,19.49882555,100,99.29457915,54.67144593,80.78330039
139837,23531,62668,23972,110587,82.85718372,17.54499769,54.86959818,99.60641381,38.04214907,27.43479909
153008,65797,59782,23331,191424,84.75177768,25.57994876,88.68294468,99.57203708,45.68061801,44.34147234
116176,27393,56465,36795,492137,68.32822614,5.27265028,43.30412478,99.48924353,19.72524446,21.65206239
192680,50182,53188,6464,371153,96.64521486,11.9102377,95.08511522,99.0386107,69.04089682,47.54255761
44070,15290,43074,43152,465494,2.083049694,3.180222304,0,99.21222588,0,0
36552,32426,11063,49174,315983,0,9.306877836,23.91387612,99.19426048,0,11.95693806
58573,27268,70127,27786,357059,52.56176054,7.094999831,0,99.63848262,0,0
177829,86141,78735,48355,79584,72.80814715,51.97827727,76.97282221,99.54728472,28.53246658,38.4864111
160932,37160,10830,26094,202548,83.78569831,15.50219434,100,99.26053445,77.05614794,50.07332289
30598,12531,64725,12942,381008,57.70311785,3.184182508,0,99.71710385,0,0
123086,44872,46562,46770,32232,62.00217734,58.19672131,60.6291536,99.66846928,24.17334222,30.3145768
43548,7089,67009,30221,218605,30.60301277,3.140978493,0,99.45257422,0,0
59710,60865,67520,8962,46903,84.99078881,56.47780417,73.84525205,99.36807606,0,36.92262603
91400,57040,44322,40673,317961,55.5,15.2106261,69.41466083,99.24176404,7.007658643,34.70733042
49409,29862,16388,17548,283618,64.48420328,9.525966569,91.75453865,99.41410476,31.31615698,45.87726932
122422,63487,62943,15936,166847,86.98273186,27.56301718,87.42709644,99.34825463,35.56795347,43.71354822
60780,13538,5909,21323,329834,64.9177361,3.942662768,77.46956236,99.04092309,55.19578809,38.73478118
41032,94438,14061,24396,399036,40.54396569,19.1373811,100,99.25294672,6.275589784,100
125027,83778,20689,25861,25673,79.31566782,76.54384154,100,99.43782635,62.7680421,64.8879842
40764,30120,7833,17139,391736,57.95554901,7.139877114,100,99.25370774,38.74006476,56.31439505
42055,55910,74096,23153,77083,44.94590417,42.03980661,1.702532398,99.71100164,0,0.851266199
149168,62582,13043,13642,464424,90.85460689,11.87500712,100,99.53665787,82.11077443,62.03240641
84449,90223,16247,23631,176669,72.01743064,33.80505972,100,99.69280879,52.7786001,79.80793141
162100,9580,5918,48771,219598,69.91301666,4.180156909,72.17211598,99.35858911,66.26218384,36.08605799
98572,86231,51179,40056,486926,59.36371383,15.04491788,94.92350769,99.45998317,7.443290184,47.46175384
154073,70935,32593,15074,40952,90.21632603,63.39878628,100,99.12215796,69.06206798,57.5509661
59612,19349,20994,24423,447304,59.03006106,4.146335714,56.27054955,99.89178921,23.81231967,28.13527478
24368,23805,14953,37863,234606,0,9.212069146,0,99.03535751,0,0
126906,46878,24730,49396,177940,61.07670244,20.85153324,78.52898996,99.75470097,41.58983815,39.26449498
132107,91404,77775,39260,480888,70.28166562,15.97156696,80.59830289,99.22247892,11.40893367,40.29915145
134550,50085,76065,18169,177873,86.49646971,21.97115258,67.18766258,99.01027126,29.96358231,33.59383129
71680,19824,27833,10107,344417,85.89983259,5.442550399,74.7265625,99.36718279,47.0703125,37.36328125
131410,65432,44829,33711,244184,74.34670116,21.13327477,90.02511224,99.82290026,40.23285899,45.01255612
187248,77314,7322,19424,358916,89.62659147,17.7232194,100,99.75142514,85.71626933,63.50294796
173681,42697,60966,19339,246749,88.86521842,14.75128349,78.34650883,99.48910535,53.76293319,39.17325441
139084,57233,67759,35666,395266,74.35650398,12.64820475,66.78841563,99.35410129,25.63846309,33.39420782
23525,67724,46478,11137,170366,52.65887354,28.44470578,100,99.7286602,0,71.48565356
176977,30617,78510,13406,194122,92.42500438,13.62335865,65.3632958,99.31012509,48.06330766,32.6816479
36505,77033,7911,22752,196712,37.67429119,28.14042266,100,99.16315984,16.00328722,100
58053,45466,59311,26672,34620,54.05577662,56.77147067,30.20687992,99.81982416,0,15.10343996
41329,45017,79804,26052,257269,36.96435917,14.89218819,0,99.60418378,0,0
140863,17498,60903,10752,446382,92.36705167,3.772096232,61.55342425,99.01460824,49.13142557,30.77671212
46631,31222,40071,43011,73341,7.763076065,29.85951053,0,99.44216509,0,0
166594,29245,37729,31717,84575,80.96149921,25.69407837,75.86887883,99.47838195,58.314225,37.93443942
179625,70808,48766,48925,229453,72.76270007,23.5821502,85.03382046,99.10662038,45.61391788,42.51691023
74873,58989,16326,40519,141519,45.8830286,29.41977377,100,99.36033977,24.07810559,51.43175778
102372,10400,69982,35037,461731,65.77482124,2.202778466,7.573359903,99.21364726,0,3.786679952
143480,8102,75022,13628,374672,90.5018121,2.116653691,43.86116532,99.18775805,38.21438528,21.93058266
41542,27994,79513,14833,292064,64.29396755,8.74653969,0,99.70384216,0,0
29418,68309,46778,31827,405118,0,14.42862363,65.00101978,99.84698438,0,32.50050989
133684,73575,49713,2821,228573,97.88979983,24.35064935,100,99.69672206,60.7028515,57.86967775
41647,85439,74597,46740,354399,0,19.42510652,13.80411554,99.40780369,0,6.902057771
177126,31615,15502,23904,493478,86.5045222,6.020838213,95.60143627,99.56249577,77.75256032,47.80071813
35402,17592,51844,22280,168563,37.0657025,9.450189358,0,99.38915054,0,0
175308,40445,57367,27989,187838,84.0343852,17.7170442,74.38165971,99.05852014,51.31083579,37.19082985
87755,82283,58825,4113,423107,95.31308757,16.28108985,100,99.69003704,28.27987009,61.02216398
164665,47250,15882,39194,470218,76.19773479,9.130999405,95.24732032,99.87713914,66.5526979,47.62366016
82280,48020,16929,17720,241727,78.46378221,16.57307927,100,99.25606317,57.8889159,58.12530384
101486,92445,10676,10672,197088,89.48426384,31.92900291,100,99.56592693,78.96458625,85.02798416
163321,10706,6397,21629,95800,86.7567551,10.05201585,89.39511759,99.69754832,82.83992873,44.6975588
164880,99013,51784,37617,81794,77.18522562,54.76170723,100,99.64977655,45.77814168,52.91484716
79136,95405,65052,3661,421845,95.3737869,18.44465926,100,99.83635114,13.17099677,66.86463809
94107,35796,46391,43298,38280,53.99067019,48.32334359,42.73220908,99.39459232,4.694656083,21.36610454
46234,93078,49202,36115,317674,21.88649046,22.66038875,100,99.72722414,0,58.39317385
128130,31535,58776,36170,429869,71.77085772,6.834574473,50.51041911,99.76752515,25.89869664,25.25520955
39644,88089,31870,5627,330014,85.80617496,21.06873187,100,99.07240119,5.415699728,100
147239,75007,47414,39977,497995,72.84890552,13.09018119,91.58918493,99.88527962,40.64683949,45.79459247
133737,97298,24230,3091,349549,97.68874732,21.77434334,100,99.73643291,79.5710985,76.16216903
138172,90101,57262,32845,465120,76.22890311,16.22795247,99.99565759,99.11159378,34.78635324,49.99782879
135804,13387,68298,16492,477573,87.8560278,2.726698713,47.42201997,99.27414861,37.56443109,23.71100998
139932,70508,36261,29570,363064,78.86830746,16.26212025,100,99.5021939,52.95500672,51.67116885
160464,46438,66586,47738,446965,70.25002493,9.411779012,57.69393758,99.5920275,28.75411307,28.84696879
59630,64659,37780,30244,179087,49.28056347,26.52720455,94.35686735,99.11038537,0,47.17843367
76054,89908,51187,13471,496163,82.28758514,15.34080342,100,99.16696801,14.98409025,66.60004733
153039,21211,76453,46748,137815,69.45353799,13.3380705,33.35685675,99.68119589,19.49699096,16.67842837
80320,94987,42881,48152,236844,40.0498008,28.62511339,100,99.76143993,0,52.46140438
163395,28374,67649,9042,488744,94.46617094,5.48694882,70.4293277,99.65101322,53.06404725,35.21466385
81202,75576,61614,45478,315970,43.9939903,19.30194664,61.18814808,99.31669042,0,30.59407404
45836,42048,69701,13781,38155,69.93411292,52.42696657,9.60380487,99.43578085,0,4.801902435
151209,67429,66039,36951,319900,75.56296252,17.40871456,76.48221997,99.48784271,31.88897486,38.24110999
188984,31877,31489,16545,162848,91.24529061,16.37026576,91.45059899,99.38747799,74.58303348,45.7252995
147480,47398,61026,25902,199452,82.4369406,19.20113429,73.19636561,99.73637533,41.05777055,36.5981828
63912,33528,37541,42062,439277,34.187633,7.091295566,27.90868694,99.63156517,0,13.95434347
39453,42941,19904,40372,187763,0,18.61302795,56.06164297,99.11888823,0,28.03082148
25760,5232,64492,33715,70598,0,6.89964394,0,99.04073163,0,0
55185,7036,75274,43390,113062,21.37356166,5.858548852,0,99.53585238,0,0
104951,78044,78242,13089,42704,87.52846566,64.63378275,87.3398062,99.77284611,12.97748473,43.6699031
134161,35201,78639,48588,325979,63.78381199,9.746109973,31.40629542,99.5696056,5.168417051,15.70314771
162973,80069,64533,23393,76391,85.64608862,51.17538029,95.17895602,99.10298725,46.048732,47.58947801
174524,64499,58302,23106,394659,86.76056015,14.04723429,90.31136119,99.15173672,53.35426646,45.15568059
177166,44519,40889,42684,141109,75.90734114,23.98291206,77.956267,99.68543788,52.82785636,38.9781335
94754,30470,67432,25555,440047,73.03016232,6.475855283,34.02178272,99.24095653,1.864828925,17.01089136
27644,90559,59668,43957,117860,0,43.45045317,52.73477066,99.23442415,0,26.36738533
150413,61468,70218,13798,247173,90.82659079,19.91569493,85.00927446,99.26513133,44.14312593,42.50463723
139378,61724,62537,14432,485379,89.64542467,11.28197067,89.06211884,99.66451077,44.77679404,44.53105942
37562,8498,7859,42471,6926,0,55.09595436,0,99.03752835,0,0
106762,21173,41938,33152,287384,68.94775295,6.86194123,49.49794871,99.81634091,29.66598602,24.74897435
62294,95449,45668,25079,429096,59.74090603,18.19653223,100,99.04290233,0,69.82694963
188578,13505,49558,9789,442957,94.80904453,2.958625252,75.69069563,99.40461062,68.52920277,37.84534781
107397,96687,58904,46449,427302,56.75018855,18.45210491,91.9308733,99.21668024,1.903218898,45.96543665
133644,58130,38464,25977,168673,80.56253928,25.63017244,95.27775284,99.08218159,51.78159887,47.63887642
106436,9682,26512,23966,208016,77.48318238,4.447445544,61.67086324,99.06877086,52.57431696,30.83543162
52567,94944,41550,23344,371670,55.59191128,20.34743921,100,99.70804228,0,78.58257081
144599,36654,14687,34309,211559,76.27300327,14.76715563,91.46467126,99.04951504,66.11594824,45.73233563
129165,69170,60070,26858,115321,79.20644137,37.4923438,86.25169357,99.27521971,32.70003484,43.12584679
167800,38944,65198,2364,68344,98.59117998,36.29856088,82.94517282,99.23574346,59.73659118,41.47258641
45616,69039,71000,49626,490026,0,12.3490113,0,99.03769776,0,0
160208,15453,29087,45816,28258,71.40217717,35.35265723,62.89199041,99.07797036,53.24640467,31.44599521
130671,19144,65190,45881,356641,64.88815422,5.094402384,29.65003712,99.70860172,14.99950257,14.82501856
104329,26534,12958,27125,310176,74.00051759,7.880371833,87.01319863,99.67039714,61.58019343,43.50659932
159968,12316,71003,25948,111346,83.77925585,9.959405476,47.09254351,99.17761894,39.3935037,23.54627175
183229,31738,62096,27065,274665,85.22886661,10.35825367,68.66052863,99.86882628,51.33903476,34.33026431
134472,50699,48675,22215,434656,83.47983223,10.4457562,84.98497829,99.51792692,47.28270569,42.49248914
121446,67752,78583,3379,192289,97.21769346,26.05435297,88.29932645,99.22533612,32.51156893,44.14966322
